tic id,toi,tfopwg disposition,period (days),epoch (bjd),duration (hours),sectors
430528566,1393.01,FP,0.5590256,2460405.442909,0.688,"16,17,56,57,76"
308425348,1918.01,FP,3.39829,2458571.7908,2.634,"10,11"
65347776,2418.01,FP,25.86696,2459133.37121,4.923,"3,4,30"
341272282,4268.01,FP,0.8133123,2459304.022578,1.079,"7,8,9,10,34,35,36"
219366908,2680.01,FP,0.6293198,2459199.016708,1.129,"4,5,6,31,32"
162577466,4067.01,FP,3.67723912054782,2459666.709157,4.25170637259344,"23,24,25,50"
195199644,1321.01,FP,1.19888,2458712.25971,1.558,15
41875043,6996.01,FP,0.9602835,2460337.887281,1.497,"14,40,41,53,54,74"
137157546,4148.01,FP,3.6841446,2459721.117312,2.967,"18,19,25,26,52"
390157607,3036.01,FP,0.3859142,2458623.662171,1.189,"10,11"
311183180,550.02,FP,10.043245,2458447.398548,3.099789,5
417705690,1668.01,FP,2.363311,2460311.61688,3.294,"19,24,25,52,58,59,73"
387079085,1092.01,FP,1.1923,2458601.38096,3.119,"11,12"
44745077,436.01,FP,1.8756,2458411.70271,0.989,"4,5"
316916655,441.01,FP,2.87436,2458440.19448,1.901,5
93594834,980.01,FP,1.33875545356474,2459228.778145,3.24130877500434,"7,34"
458856474,1978.01,FP,6.081043046196433,2460751.695956,4.818248954461295,"10,11,36,90"
51024887,1632.01,FP,8.24918714462144,2458797.344998,4.98078465701191,18
430677414,1507.01,FP,0.46741,2458738.93048,1.25,"16,17"
238374636,1023.01,FP,1.3214483,2459303.303969,3.435,"7,8,9,34,35,36"
357416482,2017.01,FP,5.49826,2460434.940249,2.04,"24,51,78"
363260203,1037.01,FP,1.2025238,2459331.124512,1.991,"9,11,36,37"
207084429,381.01,FP,4.89577,2458356.07068,2.478,"2,29"
27844066,3536.01,FP,1.8532983,2458732.821053,1.197,"14,15"
118021229,614.01,FP,0.88501,2458518.2814,1.622,8
240613164,1377.01,FP,1.99143,2458712.05324,4.136,16
113919944,5353.01,FP,1.2297408,2459524.201966,1.234,"42,43,44"
78775584,2811.01,FP,5.5553784,2459302.160259,2.256,"9,35,36"
367913453,4036.01,FP,2.7761628,2459008.757118,2.139,"18,19,24,25"
464067218,3059.01,FP,1.39345654949148,2460015.013078,2.809,"9,10,36,37,63,64"
193708920,3562.01,FP,1.3298469,2458732.453924,3.007,"14,15"
268439377,4829.01,FP,0.9855374,2459279.259801,1.18,"7,8,9,34,35"
408159788,420.01,FP,2.300698,2459199.050071,3.451,"5,32"
369581703,7372.01,FP,8.508462,2460578.884769,2.716,"56,83"
281979481,274.01,FP,0.5417947272272686,2459362.157241,1.1716379465651348,"3,10,11,12,13,33,37,38,39"
307734817,1808.01,FP,2.1075001246516,2458900.910995,1.90934832052075,22
145027461,604.01,FP,1.07242,2458492.72655,1.996,"7,8"
219379012,397.01,FP,1.5464949,2459168.724537,1.101,"4,5,6,31"
458857720,1979.01,FP,1.30924,2458571.79697,2.535,"10,11"
284305328,4019.01,FP,2.2963814,2459883.460104,2.649,"17,18,24,25,58"
232967666,1167.01,FP,15.196,2458689.11633,1.792,19
176831592,463.01,FP,2.53405,2459169.21814,1.944,31
289316336,4091.01,FP,3.0038696,2459033.693724,3.24,"14,26"
268372005,4715.01,FP,6.4274159,2459214.764692,1.277,"7,33"
274942910,1325.01,FP,1.0793011,2460393.552555,2.196,"15,16,56,76"
253030300,3795.01,FP,2.8300213,2458865.943138,1.646,20
41422753,5855.01,FP,2.4710528,2459792.210191,3.033,"14,40,41,54"
304774444,1122.01,FP,3.6245513,2460115.852574,3.042,"13,66"
311121985,1660.01,FP,1.3561596,2460309.854705,2.504,"19,59,73"
132320310,3436.01,FP,1.3955317,2459277.091098,2.62,"7,8,34,35"
83053699,4002.01,FP,3.3378852,2459876.382409,3.261,"17,18,24,57"
158916431,2146.01,FP,5.8924856,2459765.039868,3.134,"26,40,52,53"
167418898,383.01,FP,10.9803025,2459367.920446,1.659,"1,2,3,4,5,6,7,8,9,11,12,13,28,29,30,31,32,33,34,35,36,37,38,39"
269450900,1127.01,FP,2.32439,2458657.63073,4.453,13
354151219,3663.01,FP,3.5639862,2459907.512799,2.135,"17,18,58"
219205407,946.01,FP,6.1253092,2459356.387875,1.992,"1,5,6,7,8,11,28,32,33,34"
68152139,1597.01,FP,0.73772,2458792.46525,1.057,18
319783554,4946.01,FP,1.819376,2459357.232388,2.97,"11,38"
237235093,4102.01,FP,2.6834113,2459034.03138,1.146,"14,15,16,17,18,19,20,21,22,23,24,25,26"
294780517,792.01,FP,15.6477055442229,2458416.495917,1.33606697937492,"4,5,6,7,8,9,10,11,12,13"
268727719,7173.01,FP,0.625735199660581,2460584.788484,0.836198523333261,84
92359850,387.01,FP,4.155,2459167.71222,2.807,"4,31"
98613492,6355.01,FP,1.0617107,2459934.888565,1.067,"19,59"
230267547,2150.01,FP,2.2263798,2459768.269102,2.863,"26,52,53"
456042145,3924.01,FP,2.0474832,2458980.246552,3.159,"17,18,24"
250386181,390.01,FP,1.470258,2459138.72305,1.126,"4,30"
427348923,484.01,FP,4.728681,2459196.648037,4.533,"6,32"
75208638,4257.01,FP,4.6512523,2459990.712909,2.251,"8,9,35,36,62,63"
261141602,6989.01,FP,1.4956727,2460310.065308,1.965,"19,59,73"
74482749,584.01,FP,1.2622657765960106,2460744.737404,1.7829162383734654,"8,9,35,36,62,89"
374778982,3659.01,FP,2.3882776,2459906.847676,3.102,"18,58"
17129975,6969.01,FP,1.5142292181356,2460340.479242,1.71904157544925,75
238162973,3435.01,FP,11.8885643,2459260.035982,2.567,"6,7,8,33,34,35"
32408928,4213.01,FP,1.0435229,2459252.322453,1.476,"7,34"
353367071,1663.01,FP,2.37532,2458819.39874,2.957,"18,19"
455962313,1517.01,FP,2.25505,2460418.994282,3.034,"17,18,24,57,58,77"
400395395,3004.01,FP,3.2891219,2459303.809966,2.948,"8,9,35,36"
259126549,1401.01,FP,7.3845072,2459658.948928,4.531,"14,15,16,18,19,20,21,22,23,24,25,26,40,41,47,48,49"
293567206,2173.01,FP,0.6856225,2460311.597247,0.751,"25,26,40,47,52,59,60,73"
434718964,1512.01,FP,1.59722602032646,2459854.931268,5.37217218514805,"17,18,57,58"
155044736,1015.01,FP,1.37304663334161,2459963.610065,2.57085145475503,"7,8,34,61"
161687209,7137.01,FP,1.2529962,2460556.902324,1.083,"15,16,22,24,49,50,51,76,77,78"
365389353,1390.01,FP,2.6380089,2460605.160178,3.55,"15,16,56,57,76,77,83"
348673213,1639.01,FP,0.901465043293428,2458791.468047,2.55621546285242,18
327577308,2061.01,FP,1.45655,2458766.42545,1.51,24
358186451,3578.01,FP,1.3176767,2459851.521255,1.692,"15,16,55,56"
143257766,1120.01,FP,1.66226,2458656.45082,3.321,"13,27"
179033846,2675.01,FP,1.476869,2459197.208589,1.451,"4,5,31,32"
272828463,1509.01,FP,1.577609,2460423.100949,1.646,"17,18,24,57,58,77"
167098530,1319.01,FP,0.890967,2459823.85374,1.784,"15,55"
81212286,1724.01,FP,0.685080805288586,2458843.027821,1.05658868353125,20
435167167,3925.01,FP,3.0330919,2458979.233689,4.043,"17,18,24"
178959058,4332.01,FP,5.4468377,2460061.842391,3.303,"11,38,64"
426077080,1087.01,FP,9.30992,2458630.77194,3.464,12
126772538,4808.01,FP,1.4700596,2459251.604328,2.18,"7,34"
81231810,2838.01,FP,5.4521068,2459223.264644,4.702,"7,33"
93963408,994.01,FP,2.39672202661878,2459229.899754,3.94531681997894,34
100589632,2342.01,FP,3.9471567,2459221.101551,1.699,"5,6,32,33"
266843799,4300.01,FP,0.8062768,2459331.490509,1.963,"10,11,37"
224313733,1856.01,FP,197.0336254,2459517.338757,7.338,"15,16,17,22,23,24,49,50,51"
255760319,814.01,FP,7.21048,2458359.73394,2.671,"2,5,6,7,8,12,29,32"
148523092,6764.01,FP,2.8562935,2460121.604648,3.785,66
82302240,4255.01,FP,2.5057108,2459964.80591,1.962,"8,9,34,35,61"
129539786,1367.01,FP,2.0881134,2459850.248203,2.307,"16,56"
312548415,3981.01,FP,2.2437501,2458981.5001,3.821,"17,18,24"
271167979,3548.01,FP,0.3093954,2458733.079623,0.442,"14,15"
219208037,2452.01,FP,0.977680523622344,2459229.062884,0.765739728123979,"32,33,34"
340700241,2944.01,FP,7.79254478205127,2459967.138723,2.9029880044961125,"7,8,9,10,34,36,61,62,63,67"
71854732,3658.01,FP,3.1004285,2459909.663353,3.513,"18,58"
425163745,937.01,FP,0.27664,2458438.55668,0.72,5
470315428,1673.01,FP,1.08625,2458818.19746,2.534,"18,19"
54390047,998.01,FP,0.94143596330583,2459229.569561,1.36069955758889,"7,34"
73723286,665.01,FP,14.0661090046965,2458547.302488,3.47443548249511,"9,63"
172871230,5273.01,FP,3.4100261,2459442.295386,2.233,"14,15,41"
114103136,4219.01,FP,1.1471548,2458515.145173,1.403,7
294283951,6084.01,FP,4.37240628259233,2459422.141727,1.41483875947478,"41,54,55"
28873762,3684.01,FP,3.105654,2459518.690795,1.999,"18,42,43,44"
369864738,1112.01,FP,2.78186,2458626.54168,2.456,"12,13"
48178229,2517.01,FP,2.6788253,2459225.683785,2.49,"6,7,33"
124702477,2511.01,FP,0.7951534,2459226.722059,0.912,"7,33"
160162987,2167.01,FP,23.0531698,2459441.746048,1.228,"14,19,20,21,25,26,40,41"
141482386,1024.01,FP,18.0157,2458339.72276,2.524,"1,2,4,5,6,7,8,9,10,11,12,27,28,29"
319735319,2779.01,FP,2.9038027,2459224.225903,3.511,"6,33"
77102895,4256.01,FP,1.0962372,2459303.475037,2.336,"8,9,35,36"
129319156,1089.01,FP,4.73703,2458643.10264,3.902,12
274170255,1380.01,FP,1.41072,2458712.04951,2.623,"15,16"
305550963,3957.01,FP,1.5891628,2459850.65687,1.576,"15,16,17,24,56"
348755723,633.01,FP,4.503645,2458517.809802,1.973292,8
144043410,2554.01,FP,6.26365006546498,2459230.661673,5.36399911518071,"8,34"
364107753,909.01,FP,3.9043855,2460119.573617,3.525,"12,39,66"
80478272,3634.01,FP,5.0859432,2459878.348748,2.57,"17,57"
288391628,1147.01,FP,10.9278415,2460331.315598,2.468,"14,18,19,20,21,25,40,41,47,52,53,59,60,73,74"
309402106,710.01,FP,216.24584,2458343.942146,1.07037289582273,"1,5,8,9,10,11"
157568289,645.01,FP,1.8361503,2459250.993237,4.12,"6,7,33,34,87"
268914377,2610.01,FP,2.153895941085061,2459229.716478,2.177694334769634,"34,35"
233681149,1340.01,FP,8.58746679748599,2458683.689629,5.14589018606087,"14,15,16,17,18"
117068362,6152.01,FP,4.2005957,2459849.027362,2.587,"15,55,56"
285542903,2060.01,FP,2.2657506,2460448.014024,3.419,"17,18,24,58,78"
443042089,3078.01,FP,0.5496848,2460014.890217,0.82,"9,10,36,37,63,64"
334911765,1956.01,FP,0.88958,2458600.59694,1.844,11
33878688,1210.01,FP,79.3739596,2459187.361317,5.392,"1,2,3,5,6,7,8,9,10,11,12,13,27,28,29,30,31,32"
272050287,6039.01,FP,8.503614,2459908.575411,1.203,"17,18,24,57,58"
444523623,3979.01,FP,2.041659,2458979.93011,3.521,"17,18,24"
52548453,987.01,FP,5.214675715212412,2460686.110094,4.983063439921734,"7,33,87"
377304435,1428.01,FP,11.35626,2458691.56061,6.047,"14,15,16,19"
33690636,891.01,FP,4.99915,2458468.9545,5.256,6
5109298,960.01,FP,1.6187106687918,2459202.960241,4.73974904975049,"7,33"
271596418,868.01,FP,0.556109,2458325.748771,1.096708,"1,2,3,4,5,6"
10552342,7373.01,FP,7.5414411,2460570.968533,2.454,"16,56,83"
23863106,5648.01,FP,3.3078803,2459685.753789,1.508,50
410245915,725.01,FP,0.9889446,2459986.360794,1.681,"8,35,61"
468472950,1395.01,FP,0.98736,2458712.35831,1.464,"15,16"
319282294,4229.01,FP,1.1385671,2458514.968282,1.897,7
219239945,701.01,FP,13.697384,2458389.366552,4.783848,"3,4,5"
138361973,1166.01,FP,1.8824539,2460556.103196,2.46,"14,40,41,54,55,74,75,81,82"
172630205,2856.01,FP,0.599092,2459226.23093,1.232,"6,7,33"
274762761,1256.01,FP,1.03324411383409,2458683.947476,3.80178363450511,"14,15"
269424395,2042.01,FP,2.41872,2458768.14945,2.685,24
348844154,916.01,FP,29.17362,2458343.2066,8.075,4
253990973,1061.01,FP,0.540933,2458654.253249,1.674337,13
371579161,7104.01,FP,2.2215349,2460423.29306,2.869,"16,17,57,77"
316402246,1498.01,FP,1.4014167,2459836.924148,3.661,"15,16,17,56,57"
311890977,1102.01,FP,6.63371,2458627.80423,2.122,13
371210825,1702.01,FP,0.40312,2458842.74962,0.853,20
158555987,4594.01,FP,5.546089293505985,2458687.926051,2.2804171236722213,"14,40,41,53,54,55,74,75"
350995812,1145.01,FP,2.97164,2458685.81643,1.534,14
115564354,5418.01,FP,1.6421819,2459550.466346,2.459,"19,43,44,45"
434234955,944.01,FP,6.0588453,2459196.69943,4.084,"5,32"
356919658,1863.01,FP,1.42611,2458683.89879,1.788,20
339538183,1662.01,FP,2.6093167,2459935.390685,1.175,"18,19,20,59"
104195270,6696.01,FP,3.68599576499905,2459883.679951,5.19722263614458,58
274662200,1285.01,FP,1.22843879165983,2458712.3664,1.91901180477847,"15,16"
15247229,1188.01,FP,8.5112,2458687.19253,3.486,14
313675203,4367.01,FP,2.5025812,2460091.74954,2.771,"11,38,65"
377290815,1813.01,FP,0.798,2458684.12719,0.679,"14,15,16,17,22"
291732201,7418.01,FP,6.7415334,2460604.284664,3.446,"17,57,84"
317397615,1614.01,FP,0.7438074,2460479.137922,1.377,"17,18,19,24,25,52,58,59,78,79"
302895996,531.01,FP,0.567995,2458468.847149,1.408867,6
406855039,2153.01,FP,2.71808350809971,2459391.951972,6.184292171672,"14,15,16,17,18,19,20,21,23,24,25,26,40,41,47,48,49,50,51,53,54,55"
185226925,5257.01,FP,3.1979646,2459790.753011,5.69,"14,15,41,54"
461271719,838.01,FP,7.6246239065786,2458603.195906,2.03281273621999,"11,37,64"
66356824,315.01,FP,3.55562,2459109.39216,1.838,"2,3,29"
317951248,995.01,FP,3.4438,2458493.5283,2.572,7
458876004,3677.01,FP,3.6923071,2458814.425212,1.139,18
64553698,1397.01,FP,8.6795072,2458965.050909,3.628,"16,17,24,57"
357972447,1357.01,FP,0.33759,2460393.796914,1.351,"15,16,55,56,75,76"
441732151,1555.01,FP,2.09989,2458712.08879,0.908,"15,16,17,18,19"
290302097,2902.01,FP,2.9918201,2460042.800347,2.231,"9,10,11,35,36,37,62,63,64"
268371979,977.01,FP,2.78102,2458492.39581,1.657,7
379931600,1158.01,FP,2.9258727,2459446.175877,4.075,"14,40,41"
108645766,497.01,FP,2.974175,2458492.914449,3.031634,7
64531556,4477.01,FP,7.8127906,2459813.939921,6.304,"14,15,41,55"
375225453,1096.01,FP,0.920952632017001,2459307.93577,1.86027353730432,"10,11,12,37"
357536526,1945.01,FP,1.57363,2458545.66094,2.558,"9,10,11"
11111899,1313.01,FP,0.6193401,2460557.800973,1.514,"14,15,41,54,55,75,81,82"
193628179,5198.01,FP,3.2623468,2459415.348922,2.91,"25,26,40"
48188920,1159.01,FP,0.73774,2458683.94707,0.636,14
341419787,2544.01,FP,21.06899349047507,2459230.852582,3.7404026879959273,"34,36,61,62,63"
434100688,6849.01,FP,1825.048364,2458371.510523,3.62,"2,69"
59859387,1881.01,FP,1.1203828,2459987.207387,1.665,"7,8,33,35,61"
388076005,1622.01,FP,1.7126115,2459880.690181,3.128,"16,18,24,25,56,57"
374177909,7415.01,FP,0.1638211,2460610.088051,0.492,"57,83,84"
312469860,1530.01,FP,0.50261,2458764.79362,1.127,"17,18"
277014266,1308.01,FP,1.3797091,2459446.290468,2.352,"14,15,16,41"
20182165,1830.01,FP,9.7815625,2459680.305818,3.736,"23,24,50"
95010343,5134.01,FP,6.880459,2460272.398924,2.037,"44,45,46,71,72"
309257814,171.02,FP,1.81357672556142,2458569.773308,1.07533164951732,"10,28,31,35,36,37,38,61,62,63,64"
444415148,1585.01,FP,1.83641,2458764.8746,2.222,"17,18"
431156009,1394.01,FP,2.958148,2460403.663304,3.769,"16,17,57,76"
75417968,7335.01,FP,3.3815776,2460557.475704,3.38,"55,81,82"
219388773,399.01,FP,1.57168192465091,2458412.383444,1.96722482179787,"4,5,6"
243153196,5321.01,FP,10.1391591,2459478.895755,2.662,"17,42,43"
167754523,409.01,FP,6.7992776,2459193.22371,1.58,"1,2,3,4,5,6,7,8,9,10,11,12,13,27,28,29,30,31,32"
276380902,1525.01,FP,0.6171788,2460421.693989,1.433,"15,16,17,41,55,56,57,75,77"
258801269,1400.01,FP,5.48923,2458689.02568,3.29,"14,15,16,17,18,19"
62530991,2585.01,FP,4.0266483,2459986.942214,2.312,"8,34,61"
389238529,2237.01,FP,0.49642,2459036.5003,0.572,27
405862830,1126.01,FP,1.6268695,2460122.432108,3.231,"13,66"
345724317,7042.01,FP,2.817627,2460478.507055,1.455,"25,52,79"
374847873,2947.01,FP,2.0391741,2459332.080551,0.849,"9,10,11,36,37"
232679662,1305.01,FP,7.8513774,2460650.647652,6.699,"14,15,16,19,22,23,25,26,40,41,49,52,53,54,55,56,57,58,59,60,73,74,75,76,79,80,81,82,83,84,85,86"
55390413,6994.01,FP,1.8819016,2460309.126842,1.162,"19,20,60,73"
310483807,1040.01,FP,2.55555,2460756.129789,1.5659999999999998,"8,9,10,35,36,37,62,63,64,89"
453464017,1993.01,FP,3.9416903,2459352.660686,2.537,"10,11,12,37,38"
20178111,467.01,FP,1.734422,2459198.7024,2.32,"6,32"
141227133,617.01,FP,2.42232,2458518.70004,2.873,8
29374525,5440.01,FP,3.813812,2459545.296726,2.572,"43,44,45"
273069412,7332.01,FP,3.5399394,2460584.022933,3.443,"15,16,55,56,76,82"
379629854,4008.01,FP,2.8278059,2459008.075403,2.174,"18,19,25,52,58"
428065977,1503.01,FP,1.6534102,2459881.652761,3.102,"16,17,57"
175310067,1016.01,FP,12.6889414936027,2459238.831138,7.92010012475084,34
312122956,1661.01,FP,2.0492064,2459547.065465,3.417,"19,43,44,45"
86280613,1786.01,FP,9.573548,2460325.905001,2.036,"20,21,47,74"
18017227,3890.01,FP,0.6203033,2459634.770884,1.031,"22,48"
299876474,6750.01,FP,2.5950111,2460122.219768,2.524,"39,66"
432008938,643.01,FP,9.653456,2458522.349321,4.00937,8
289988797,4178.01,FP,2.2042212,2459576.857352,1.011,"10,37,46"
238197709,646.01,FP,13.725252177625,2459184.759271,3.16941565471253,"2,3,5,6,9,10,12,13,27,28,29,30,32"
95129101,1704.01,FP,3.929983,2459575.195833,2.153,"20,44,45,46"
190430205,1374.01,FP,1.06884,2458712.06866,2.512,"15,16"
358072664,4902.01,FP,4.1934945,2459327.06697,1.873,"9,10,35,36,37"
63303499,644.01,FP,1.92713275821747,2459202.295987,4.55300766211301,"6,7,33,34"
330332501,1328.01,FP,4.0157492,2459819.789519,2.706,"15,16,55"
1965256662,3565.01,FP,4.3170598,2458727.428216,2.879,"14,15"
453209605,968.01,FP,2.80944,2458493.61746,3.151,7
83210867,1185.01,FP,1.1967018,2460532.182655,1.879,"14,41,54,55,74,75,81"
400595342,1034.01,FP,3.640438932521522,2460768.617427,2.5339234084187123,"8,9,35,36,62,63,89,90"
271581073,1101.01,FP,2.66903,2459058.79277,1.548,"13,27"
164150539,1372.01,FP,6.1600888,2459850.543759,1.67,"16,56"
420645189,1897.02,FP,48.533862575,2458837.476698,6.137,"19,25,26,52"
230075120,4110.01,FP,0.7676706,2459663.9541,1.057,"14,15,16,17,18,19,20,21,22,23,24,25,26,41,47,48,49"
56231866,6024.01,FP,2.7218347,2460605.495796,1.663,"57,83,84"
326347927,5260.01,FP,7.2617331,2459445.564135,6.258,"14,41"
293527670,2323.01,FP,0.98656,2459086.60982,0.724,"1,13,27,28"
469184909,2953.01,FP,1.2926975,2460042.142618,2.592,"9,10,36,37,63,64"
384744828,4383.01,FP,3.04213336933983,2459363.498874,1.59646853636238,39
167009792,1941.01,FP,1.1330519701151485,2460932.531044,1.3601919361480794,"1,2,3,4,5,7,8,10,11,12,13,27,28,29,30,31,32,33,34,35,37,38,39,61,63,64,65,66,67,69,87,88,90,93,94,96"
117322779,1558.01,FP,0.68601,2458791.07301,1.614,18
318746829,1540.01,FP,5.2273176,2460421.233495,3.572,"17,24,57,77"
190271688,1963.01,FP,12.653466413328816,2459341.024374,4.098207676351213,"11,38,65"
190442486,1375.01,FP,5.4561177,2459850.13104,3.1,"15,16,56"
407146538,5055.01,FP,2.0915616,2460069.763644,3.634,"12,13,39,65,66"
1976308113,3572.01,FP,2.7568649,2458761.60297,2.312,"15,16"
393251073,3796.01,FP,14.9857436,2458849.115258,5.8,20
415969574,342.01,FP,10.45776,2458362.57199,3.148,2
9102327,313.01,FP,3.2615,2458354.54332,2.233,2
108835813,992.01,FP,4.76516,2458494.06581,2.892,7
377739433,1510.01,FP,1.23852,2458764.82522,3.138,"17,18"
146463781,636.01,FP,0.417921,2458517.476816,1.843947,8
280307604,4800.01,FP,4.3229915,2459244.040521,0.875,"7,34"
407394748,1623.01,FP,0.7522775,2460311.882875,1.073,"18,19,24,25,52,58,59,73"
403287048,152.01,FP,7.00776,2458327.92337,2.68,1
194179013,3332.01,FP,3.1785277,2459384.151235,5.974,13
324395151,1989.01,FP,3.45514790437396,2459309.575644,5.74447040435466,"10,37"
452483795,5908.01,FP,2.4515393,2459823.08489,3.005,"14,54,55"
334597566,6020.01,FP,9.1099373,2459872.940531,9.51,"16,17,18,24,57"
133505138,4359.01,FP,2.4360845,2459330.394075,2.495,"9,10,36,37"
151930063,2872.01,FP,5.2201338,2459963.999386,2.584,"7,8,34,61"
409520860,1547.01,FP,0.71933,2458765.11416,1.474,17
69997672,1133.01,FP,1.80709,2458684.2349,3.297,14
399444057,4083.01,FP,2.0714803,2459008.356209,3.108,"18,24,25"
284450803,1142.01,FP,3.3686634,2460335.937572,3.012,"14,15,16,20,23,26,40,41,47,50,53,54,56,57,59,60,73,74"
346418409,1423.01,FP,2.75565318083079,2458740.961818,3.39672818822985,16
280212554,2743.01,FP,1.1472535,2459212.045265,1.789,"6,33"
220518305,156.01,FP,14.152,2459128.64364,3.599,"1,3,28,29,30"
311183180,550.01,FP,13.24981,2459168.32491,3.299,"5,31"
260849386,2400.01,FP,1.0339,2458568.22176,1.404,"7,8,9"
138017750,1608.01,FP,2.4727425,2460632.178917,2.341,"18,58,85"
355732304,5839.01,FP,2.5411063,2459794.235051,3.491,54
153197346,3399.01,FP,2.642447,2458540.491991,4.373,"7,8"
41330864,1168.01,FP,2.1358631,2460363.632024,1.559,"14,15,41,54,55,75"
117843067,2469.01,FP,2.3767548,2459198.809559,3.225,32
2041563029,1427.01,FP,12.80758,2458747.00971,3.596,16
409459226,973.01,FP,1.27997,2458491.82839,2.425,7
258777134,1299.01,FP,5.929405,2459599.130762,3.719,"14,15,16,17,18,19,20,21,22,23,24,25,26,40,41,47"
154927364,1647.01,FP,6.9744232,2460334.944097,2.124,"14,19,20,21,26,40,41,47,53,59,60,73,74"
46772529,6486.01,FP,10.6332248,2460011.847824,3.436,"8,35,62"
294500964,2550.01,FP,9.07025308892934,2459966.572012,1.9063646539146,"7,34,44,45,46,61"
325680697,414.01,FP,1.82488,2459168.84301,1.757,"4,31"
49899799,416.01,FP,7.0114,2459163.41477,4.8,"4,31"
1449756,2480.01,FP,11.3543085,2459199.593066,3.414,"5,32"
189013222,949.01,FP,1.3228701,2459199.159811,1.589,"5,32"
183979262,183.01,FP,3.43075648471031,2459063.727306,3.14433875572444,"1,2,27,28"
26433869,1607.01,FP,1.0357235,2459471.339568,1.366,"18,42"
258402425,2156.01,FP,0.67554,2459011.05035,0.922,26
295599256,1108.01,FP,7.14386,2458655.54872,1.467,13
67309890,1484.01,FP,1.1623941,2460422.616427,1.266,"16,17,57,77"
31697707,3290.01,FP,3.910946,2459059.767349,3.28,"13,27"
63013648,5547.01,FP,19.630497760606,2459516.534272,3.20738316781053,"44,46"
384386061,4281.01,FP,5.7626055,2459380.93326,3.963,"12,13,39"
467281353,1975.01,FP,2.8319354,2459332.170832,3.21,"10,11,37"
187532854,6377.01,FP,1.6513066,2459934.8744,0.82,"19,59"
419419534,3389.01,FP,1.680148,2459278.794388,1.217,"7,8,34,35,61"
154867950,1652.01,FP,0.6664948,2458870.507719,1.38,"14,19,20,21,26,40,41,47,53,59,60"
354600221,1534.01,FP,1.41853,2458764.81698,2.728,"17,18"
262781201,6096.01,FP,1.3154261,2460283.55214,2.121,"8,35,45,46,61,72"
400476523,1867.01,FP,18.10671,2458700.97371,4.562,20
313761775,1526.01,FP,1.5309799,2460421.872558,1.37,"15,17,56,76,77"
149601557,1033.01,FP,29.01616456187401,2460717.39858,5.345,"1,2,3,4,5,6,7,8,9,10,11,12,13,27,28,30,31,32,33,34,35,36,37,38,61,62,64,65,67,68,69,87,88"
1400770435,1344.01,FP,13.7432169,2460637.867682,2.73,"14,15,16,17,18,19,20,21,23,24,25,26,40,41,47,48,49,50,51,52,53,54,55,57,58,59,60,73,74,75,76,77,78,80,81,82,83,84,85,86"
33091633,984.01,FP,7.52118,2458495.71336,6.133,7
427654774,1474.01,FP,5.222621,2458765.042474,4.6936290484816,"17,18"
382302241,151.01,FP,1.59782,2458326.05013,1.49,1
403136413,158.01,FP,2.51266,2458326.37811,2.411,1
425721385,1128.01,FP,13.5499,2458663.15245,1.795,13
352924930,6037.01,FP,4.0158188,2460472.582214,6.257,"18,24,25,52,58,78,79"
173860688,3388.01,FP,0.845657,2458541.414379,1.824,"7,8"
418987806,1584.01,FP,0.88654,2460633.085787,1.679,"18,24,58,78,85"
439610306,2004.01,FP,1.79988,2458545.26565,3.518,10
146434840,956.01,FP,17.95473,2458445.26599,3.139,5
297153209,5954.01,FP,10.7004569,2460361.734742,1.281,"15,41,55,56,75"
49710555,291.01,FP,12.08837,2459109.092,3.106,"2,29"
262135904,6878.01,FP,2.0990769442228885,2460688.286547,2.343,"33,44,45,71,72,87"
406190563,4500.01,FP,1.773346,2459446.222222,3.291,"14,41"
366602797,5361.01,FP,1.3574339,2459523.395332,2.315,"43,44"
322862882,3205.01,FP,1.2361087,2459359.464532,1.139,"11,38"
326919774,1552.01,FP,7.57193,2458771.77219,2.656,"17,18"
403308915,2059.01,FP,3.7543552,2459878.778991,1.878,"17,24,57"
285524410,2848.01,FP,3.02442221717177,2459964.898137,5.36807870503302,"7,8,34,61,62"
6653897,5450.01,FP,0.8857522,2459549.122766,1.579,"43,44,45"
233684822,1253.01,FP,4.6756655,2460658.633557,1.914,"14,15,16,17,18,19,21,22,23,24,25,26,40,41,48,49,51,52,53,54,55,56,57,58,59,60,74,75,76,78,79,80,81,82,83,84,85,86"
312899686,5266.01,FP,4.4138638,2459443.031522,2.387,"14,15,41"
343708863,4375.01,FP,5.9685742,2459379.13132,2.059,"11,12,38,39"
139853601,1010.01,FP,0.680870199603779,2459228.878101,2.46345632742384,"7,34"
361034196,1090.01,FP,2.19296,2458628.96316,4.586,12
277103955,284.01,FP,1.3090665,2460206.239013,2.844,"1,3,4,5,6,7,8,10,11,13,27,28,30,31,32,33,34,35,37,38,62,63,65,66,67,68,69"
1717732429,1172.01,FP,7.8513949,2460634.945689,6.835,"14,15,16,19,22,23,25,26,40,41,49,52,53,54,55,56,57,58,59,60,73,74,75,76,79,80,81,82,83,84,85"
416987878,1392.01,FP,2.86876,2458712.7665,2.422,"15,16"
20892672,378.01,FP,3.10926,2458356.50088,2.506,2
159510109,1141.01,FP,16.9487087166685,2460289.874408,4.28877668496056,"14,15,18,19,21,25,26,40,41,73"
386435344,575.01,FP,19.3721050588841,2459977.658863,3.085914879874,34
25624952,7417.01,FP,3.1239462,2460609.806852,2.102,"17,24,57,77,84"
